sim|population|distance|rating|states|counties|wfos|hospitals|hospitalbeds|mobileparks|mobilehomes|psubstations|plines|slon|slat|elon|elat
7985|192|2.027|2|MN|27009|MPX|0|0|0|0|0|0|-93.8268|45.6421|-93.7959|45.6619
7986|40944|7.6054|1|MN|27009,27145|MPX|1|485|0|0|4|8|-94.1544|45.5705|-94.0511|45.6535
7989|3184|6.4178|5|MN|27009,27145|MPX|0|0|1|25|0|0|-94.2375|45.6705|-94.1241|45.7191
7990|3088|0.6523|0|MN|27141|MPX|0|0|0|0|0|0|-93.5718|45.4856|-93.5625|45.4924
7997|96|1.4315|0|MN|27067,27145|MPX|0|0|0|0|1|0|-95.0601|45.4486|-95.0377|45.4622
7997|176|1.067|0|MN|27085|MPX|0|0|0|0|0|0|-94.0715|44.9978|-94.0537|45.0067
7998|128|0.8687|2|MN|27037|MPX|0|0|0|0|4|6|-93.0383|44.7242|-93.0231|44.7306
7999|80|2.9361|1|MN|27047|MPX|0|0|0|0|0|0|-93.4431|43.6153|-93.3915|43.6356
7999|224|17.0942|4|MN|27023,27151|MPX|0|0|0|0|0|0|-95.5084|45.142|-95.3775|45.3716
8001|352|0.9104|0|MN|27067|MPX|0|0|0|0|0|0|-94.885|45.3836|-94.878|45.3958
8001|160|1.4306|1|MN|27145|MPX|0|0|0|0|0|0|-94.5291|45.5571|-94.5146|45.5752
8002|48|0.8598|0|IA|19059|DMX|0|0|0|0|0|0|-93.9862|45.5463|-93.9725|45.5542
8002|192|16.7077|3|MN|27049|MPX|0|0|0|0|0|0|-94.8271|45.3646|-94.5737|45.5285
8002|128|1.2249|1|MN|27147|ARX|0|0|0|0|0|0|-93.0735|43.9967|-93.0566|44.0095
8007|608|1.2171|1|MN|27067|MPX|0|0|0|0|0|0|-94.9642|45.284|-94.9413|45.2911
8010|48|1.9254|0|MN|27043|MPX|0|0|0|0|0|0|-93.9174|43.8475|-93.8859|43.8636
8012|13312|0.1315|0|MN|27003|MPX|0|0|0|0|1|2|-93.142|45.2315|-93.1393|45.2317
8013|112|2.5781|0|MN|27023|MPX|0|0|0|0|0|0|-95.6494|45.092|-95.604|45.1111
8016|16160|4.3852|2|MN|27109,27157|ARX|0|0|0|0|0|0|-95.6804|45.4511|-95.5903|45.4454
8017|672|1.5739|2|WI|55095|MPX|2|282|3|125|0|0|-92.4083|45.2732|-92.3811|45.2855
8017|80|1.3126|1|MN|27067|MPX|0|0|0|0|0|0|-95.0595|44.9889|-95.0371|44.9994
8018|48|2.0024|0|MN|27043|MPX|0|0|0|0|0|0|-92.8647|44.0146|-92.8296|44.0289
8018|528|1.6666|0|MN|27067|MPX|0|0|0|0|0|0|-94.8494|45.3817|-94.817|45.3898
8018|80|1.314|0|MN|27023|MPX|0|0|0|0|0|0|-95.4489|44.9515|-95.4302|44.9651
8019|480|0.4381|0|MN|27171|MPX|0|0|0|0|0|0|-94.0809|45.3283|-94.0738|45.3322
8019|2544|0.0729|1|MN|27003|MPX|0|0|0|0|0|0|-93.2578|45.3951|-93.2564|45.3954
8019|192|2.1894|1|MN|27085,27143|MPX|0|0|0|0|0|0|-94.3082|44.9559|-94.283|44.9821
8023|256|0.7486|0|MN|27085|MPX|0|0|0|0|0|0|-94.1172|44.4406|-94.1094|44.4499
8023|592|11.929|2|MN|27067|MPX|0|0|0|0|0|0|-94.899|45.1731|-94.7322|45.2996
8023|624|3.6652|1|MN|27013,27043|MPX|0|0|0|0|0|0|-94.1182|43.8635|-94.0983|43.9146
8023|96|0.4911|0|MN|27047|ARX|0|0|0|0|0|0|-92.9968|43.6255|-92.9879|43.6285
8023|2544|1.0215|0|MN|27171|MPX|0|0|0|0|0|0|-93.9976|45.109|-93.9883|45.1223
8026|112|2.2381|1|MN|27067|MPX|0|0|0|0|0|0|-94.8017|45.2428|-94.7718|45.2674
8026|80|0.0209|0|MN|27013|MPX|0|0|0|0|0|0|-93.9582|44.0247|-93.958|44.025
8029|2864|2.8117|1|MN|27171|MPX|0|0|0|0|0|0|-93.9407|45.2488|-93.9033|45.2798
8031|800|1.6267|1|MN|27063|FSD|0|0|0|0|0|0|-95.2974|43.8691|-95.2686|43.8802
8033|80|0.6007|0|MN|27023|MPX|0|0|0|0|0|0|-95.2006|44.9875|-95.1918|44.9936
8034|400|8.0516|1|MN|27147|MPX|0|0|0|0|3|7|-93.2493|43.9518|-93.2444|44.0683
8035|512|1.185|0|MN|27121|MPX|0|0|0|0|0|0|-95.1064|45.5739|-95.0855|45.5829
8035|1552|1.8838|2|MN|27147|MPX|0|0|0|0|0|0|-93.1313|44.0705|-93.1022|44.088
8036|112|0.4875|0|MN|27127|MPX|0|0|0|0|0|0|-95.4986|44.5121|-95.4927|44.5178
8041|112|0.5011|1|IA|19063|DMX|1|25|0|0|1|1|-94.2611|45.3968|-94.2525|45.4008
8041|224|0.4101|0|MN|27049|MPX|0|0|0|0|0|0|-92.6622|44.4417|-92.6543|44.4436
8042|112|0.2971|1|MN|27121|MPX|0|0|0|0|0|0|-95.5301|45.4936|-95.5266|45.4971
8044|272|1.2022|1|WI|55093|MPX|0|0|0|0|0|0|-92.3374|44.7992|-92.3289|44.8156
8045|1168|2.2085|0|MN|27127,27129|MPX|0|0|0|0|1|3|-95.0922|44.5843|-95.0589|44.6058
8045|16|2.1044|0|MN|27033|MPX|0|0|0|0|0|0|-94.9926|44.0974|-94.9588|44.1158
8045|272|0.6122|0|MN|27131|MPX|0|0|0|0|0|0|-93.4213|44.3516|-93.4122|44.3577
8045|240|0.9672|0|IA|19195|DMX|0|0|0|0|0|0|-93.4429|43.4032|-93.4314|43.4144
8045|64|0.7941|1|MN|27091|MPX|0|0|0|0|0|0|-94.5059|43.8059|-94.4966|43.8153
8045|96|0.8556|0|MN|27015|MPX|0|0|0|0|2|4|-94.6271|44.3216|-94.6144|44.33
8046|48|2.6899|1|MN|27033|MPX|0|0|0|0|0|0|-94.5486|45.6311|-94.5063|45.6564
8046|48|2.4189|1|MN|27063|FSD|0|0|0|0|0|0|-93.9663|44.0608|-93.9288|44.0832
8047|176|1.3555|0|MN|27015|MPX|0|0|1|25|0|0|-94.4865|44.258|-94.4601|44.2632
8048|160|0.7993|0|MN|27033,27165|MPX|0|0|0|0|0|0|-94.8343|43.9492|-94.8195|43.9537
8048|5280|3.0792|2|MN|27053|MPX|0|0|1|75|0|0|-93.4274|45.2291|-93.3765|45.2557
8049|80|1.8652|2|MN|27067|MPX|0|0|0|0|0|0|-95.0387|44.9868|-95.0112|45.0055
8051|176|0.8038|1|MN|27103,27143|MPX|0|0|0|0|0|0|-93.8402|44.5435|-93.8295|44.5523
8051|224|3.5755|0|MN|27041|MPX|0|0|1|25|2|2|-95.1723|45.8425|-95.1439|45.8903
8052|7248|0.279|0|MN|27163|MPX|0|0|0|0|0|0|-94.1171|45.3507|-94.1141|45.3542
8054|14576|8.4986|1|MN|27141|MPX|0|0|0|0|2|4|-93.6749|45.4077|-93.5554|45.4977
8055|176|2.0919|0|MN|27015|MPX|0|0|0|0|0|0|-94.5923|44.2083|-94.5593|44.2272
8056|160|0.3286|0|MN|27097|MPX|0|0|0|0|0|0|-94.5639|45.9902|-94.5599|45.9941
8056|144|3.2335|1|MN|27015|MPX|0|0|0|0|0|0|-94.5412|44.2543|-94.4942|44.2868
8062|32|0.3968|1|IA|19189|DMX|0|0|0|0|0|0|-93.7024|43.3333|-93.6977|43.3379
8063|112|0.675|0|MN|27079|MPX|0|0|0|0|0|0|-93.7025|44.5453|-93.691|44.5506
8063|144|0.2483|0|MN|27153|MPX|0|0|0|0|1|2|-94.6548|45.9139|-94.6519|45.9168
8063|256|0.2504|2|MN|27095|MPX|0|0|0|0|0|0|-93.7147|45.8127|-93.7114|45.8155
8063|368|1.2796|0|MN|27009|MPX|0|0|0|0|0|0|-94.4119|43.4534|-94.4001|43.4698
8066|18320|3.9906|2|MN|27145|MPX|0|0|3|125|3|5|-94.2391|45.6017|-94.1589|45.6155
8067|64|0.1022|0|MN|27105|FSD|0|0|0|0|0|0|-95.784|43.8054|-95.7827|43.8066
8067|1968|1.159|0|MN|27171|MPX|0|0|0|0|0|0|-94.0152|45.4027|-93.9952|45.4119
8068|4496|2.4868|2|MN|27013,27103|MPX|0|0|0|0|0|0|-94.016|44.2475|-93.977|44.2701
8068|13728|3.5409|1|MN|27053|MPX|1|130|0|0|1|7|-93.5167|45.1122|-93.4558|45.1402
8068|368|1.9357|2|MN|27157|ARX|0|0|0|0|0|0|-94.9691|44.7597|-94.9373|44.7762
8071|1696|0.0775|1|MN|27053|MPX|0|0|0|0|0|0|-93.6295|45.1255|-93.6284|45.1263
8074|576|1.7024|0|WI|55095|MPX|0|0|0|0|0|0|-92.4494|45.382|-92.4225|45.3977
8074|3072|0.4667|1|MN|27009|MPX|0|0|0|0|0|0|-94.0609|45.6265|-94.0521|45.6293
8081|288|0.4249|0|MN|27041|MPX|1|383|2|50|3|8|-95.3991|45.8538|-95.3908|45.8559
8085|32|2.741|2|MN|27165|MPX|0|0|0|0|0|0|-93.7836|44.032|-93.7288|44.0274
8085|64|0.2143|0|MN|27127|MPX|0|0|0|0|0|0|-95.5136|44.5048|-95.5106|44.507
8085|768|1.9714|0|MN|27043|MPX|0|0|0|0|0|0|-93.7966|43.8606|-93.7682|43.8805
8089|80|1.922|0|MN|27149,27151|MPX|0|0|0|0|0|0|-92.4562|44.9396|-92.4262|44.9576
8096|1872|7.0087|1|MN|27019,27143|MPX|0|0|0|0|2|4|-94.3575|44.65|-94.2699|44.7301
8096|6272|0.1594|0|MN|27141|MPX|0|0|0|0|2|4|-93.6932|45.3561|-93.691|45.3578
8097|2576|0.1999|0|MN|27015|MPX|0|0|0|0|2|4|-94.6435|44.3315|-94.6404|44.3334
8102|128|0.3261|0|MN|27129|MPX|0|0|0|0|0|0|-95.3633|44.8601|-95.3584|44.8633
8102|176|0.0542|0|MN|27171|MPX|0|0|0|0|0|0|-94.1263|45.0305|-94.1256|45.0311
8109|32|0.8758|0|IA|19109|MPX|0|0|0|0|0|0|-94.3926|43.4998|-94.3791|43.5078
8110|2416|0.4097|0|MN|27141|MPX|0|0|0|0|0|0|-93.4993|45.5315|-93.4916|45.5339
8110|32|1.3054|1|MN|27063|FSD|0|0|0|0|0|0|-94.9081|43.5288|-94.8954|43.5453
8110|26224|0.3535|0|MN|27163|MPX|0|0|1|25|1|2|-92.8388|44.9449|-92.8335|44.9484
8110|128|4.1861|2|MN|27145|MPX|0|0|0|0|0|0|-94.8939|45.5217|-94.8266|45.5598
8110|96|0.8393|1|MN|27015|MPX|0|0|0|0|2|4|-94.6025|44.3019|-94.587|44.3069
8113|464|3.9769|1|MN|27099|ARX|0|0|0|0|0|0|-92.7157|43.7345|-92.6421|43.7565
8113|96|0.5838|0|MN|27047|MPX|0|0|0|0|0|0|-93.1233|43.7429|-93.116|43.7495
8115|272|0.9054|0|MN|27049|MPX|0|0|0|0|0|0|-92.7946|44.4788|-92.7774|44.4833
8115|96|0.3774|1|MN|27079|MPX|0|0|0|0|0|0|-93.7883|44.3922|-93.7808|44.3933
8116|544|0.8563|0|MN|27139|MPX|0|0|1|25|1|0|-93.6434|44.6731|-93.6331|44.6831
8120|5600|6.8707|2|MN|27171|MPX|0|0|0|0|1|2|-93.7774|45.278|-93.653|45.3252
8121|128|0.1922|0|MN|27049|MPX|0|0|0|0|0|0|-92.6833|44.4402|-92.6797|44.4412
8122|80|0.5197|0|MN|27093|MPX|0|0|0|0|0|0|-94.6582|45.1703|-94.6521|45.1765
8124|704|0.8287|1|MN|27043,27047|MPX|0|0|0|0|0|0|-93.5815|43.7045|-93.5671|43.7105
8127|272|0.1254|1|MN|27067|MPX|0|0|0|0|0|0|-95.9505|45.1076|-95.9481|45.1083
8127|64|1.3768|0|MN|27091|MPX|0|0|0|0|3|6|-94.4919|43.6549|-94.4691|43.6661
8132|112|0.7109|0|MN|27067|MPX|0|0|0|0|0|0|-94.761|45.0346|-94.7549|45.0439
8132|80|0.8326|0|MN|27065,27095|MPX|0|0|0|0|0|0|-93.4851|45.9565|-93.4716|45.964
8132|2544|2.6011|1|MN|27053|MPX|0|0|0|0|0|0|-93.5894|45.1621|-93.5432|45.1809
8132|20640|1.3183|0|MN|27053|MPX|0|0|0|0|1|0|-93.4277|45.0763|-93.4084|45.0896
8132|1312|6.489|2|MN|27099|ARX|0|0|0|0|0|0|-92.9375|43.7434|-92.8746|43.8256
8132|3536|0.7796|0|MN|27019|MPX|0|0|4|400|4|15|-93.6174|44.7749|-93.6073|44.7836
8134|96|5.0594|1|MN|27091|MPX|0|0|0|0|0|0|-94.6965|43.5524|-94.6139|43.5946
8134|304|2.6316|0|MN|27145|MPX|0|0|1|75|1|3|-94.4393|45.4075|-94.4266|45.4445
8134|18240|5.3769|1|MN|27037,27163|MPX|0|0|0|0|2|2|-92.9365|44.8025|-92.8634|44.8606
8134|480|0.2338|1|MN|27015|MPX|0|0|0|0|0|0|-94.4589|44.1955|-94.4543|44.1961
8135|80|2.7291|1|MN|27083,27127|MPX|0|0|0|0|0|0|-95.5449|44.3055|-95.5038|44.3319
8135|208|1.2826|0|MN|27085|MPX|0|0|0|0|1|0|-94.0064|44.744|-93.9895|44.7581
8136|176|0.1076|0|MN|27151|MPX|0|0|0|0|0|0|-95.5109|45.4057|-95.5093|45.4068
8140|18032|1.3761|0|MN|27019|MPX|0|0|0|0|1|2|-93.5153|44.8891|-93.4928|44.901
8140|368|1.9345|0|WI|55109|MPX|0|0|0|0|0|0|-92.297|45.0976|-92.2744|45.1206
8143|320|3.2739|1|MN|27093|MPX|0|0|0|0|0|0|-94.4048|45.1444|-94.3512|45.173
8147|48|0.7881|0|MN|27033|FSD|0|0|0|0|0|0|-94.9682|44.0677|-94.96|44.0775
8147|64|5.1648|0|MN|27083|MPX|0|0|0|0|0|0|-94.7159|44.2178|-94.643|44.2713
8152|192|0.1479|1|MN|27009|MPX|0|0|0|0|0|0|-93.8263|45.6565|-93.8243|45.6581
8152|160|0.2557|0|MN|27161|MPX|0|0|0|0|1|3|-93.4331|44.0451|-93.4295|44.0478
8152|192|1.155|0|MN|27101|FSD|0|0|0|0|0|0|-94.9847|44.1672|-94.9658|44.1769
8152|32|0.1527|0|MN|27101|MPX|0|0|0|0|0|0|-95.5214|44.2286|-95.5206|44.2307
8152|208|1.04|1|MN|27171|MPX|0|0|0|0|0|0|-93.6232|45.1013|-93.6073|45.1113
8156|208|0.0383|0|MN|27151|MPX|0|0|0|0|0|0|-94.5246|45.3841|-94.524|45.3844
8156|96|0.5484|0|MN|27097|MPX|0|0|0|0|0|0|-94.2465|46.0493|-94.2404|46.056
8158|864|1.6434|0|MN|27093,27145|MPX|0|0|0|0|0|0|-94.664|45.3684|-94.644|45.3877
8159|96|1.1817|0|MN|27083|FSD|0|0|0|0|0|0|-95.3456|45.4091|-95.327|45.4202
8159|192|7.9064|1|MN|27165|MPX|0|0|0|0|2|2|-94.5209|44.0822|-94.4038|44.1599
8160|240|1.7426|0|MN|27047,27099|ARX|0|0|0|0|0|0|-93.0001|43.8238|-92.9671|43.8321
8162|48|1.0415|1|MN|27145|MPX|0|0|0|0|0|0|-94.9784|45.5445|-94.9622|45.5544
8165|288|11.4616|1|MN|27103,27143|MPX|0|0|0|0|0|0|-93.3581|45.2359|-93.1834|45.3474
8166|288|0.6871|0|MN|27009|MPX|0|0|0|0|0|0|-94.3682|45.1072|-94.3566|45.1129
8166|288|4.1514|1|MN|27105|FSD|0|0|0|0|4|9|-92.4313|44.5057|-92.372|44.5484
8166|128|2.2777|0|MN|27093|MPX|0|0|0|0|0|0|-94.5801|45.0238|-94.5608|45.0538
8166|1696|0.3678|0|MN|27139|MPX|0|0|0|0|2|4|-93.3856|44.676|-93.3804|44.6799
8166|29552|2.4624|1|MN|27053|MPX|0|0|0|0|5|12|-95.3501|44.5022|-95.306|44.5188
8166|192|1.0391|1|MN|27145|MPX|0|0|0|0|0|0|-94.4789|45.5478|-94.4596|45.5543
8166|1632|8.3047|1|IA|19195|DMX,MPX|0|0|0|0|0|0|-95.1969|44.3632|-95.0878|44.4547
8166|144|0.3042|1|MN|27173|MPX|0|0|0|0|1|0|-94.8488|44.7315|-94.8435|44.7339
8166|240|0.0704|0|MN|27009|MPX|0|0|0|0|0|0|-93.773|45.7135|-93.7719|45.7141
8170|1040|1.0142|1|WI|55109|MPX|0|0|0|0|0|0|-93.299|43.5503|-93.2809|43.5569
8171|6176|1.5903|0|MN|27019,27139|MPX|0|0|0|0|1|0|-93.6031|44.7159|-93.5872|44.7359
8172|192|0.5378|0|MN|27151|MPX|0|0|0|0|0|0|-95.4115|45.3242|-95.4015|45.3276
8172|144|4.2168|3|MN|27049|MPX|0|0|0|0|0|0|-92.9354|44.2513|-92.873|44.2929
8176|48|1.6809|1|MN|27073|MPX|0|0|0|0|1|1|-96.0243|44.9353|-95.9905|44.9397
8177|1968|6.7403|1|MN|27129|MPX|0|0|0|0|0|0|-95.1569|44.8155|-95.0277|44.849
8180|48|0.9126|2|IA|19189|MPX|0|0|0|0|0|0|-93.6114|43.5438|-93.5974|43.5523
8182|9248|3.5492|1|MN,WI|27163,55109|MPX|1|35|0|0|1|0|-92.7425|44.9705|-92.6984|45.0113
8182|848|2.4406|0|MN|27091|MPX|0|0|0|0|3|8|-94.7125|43.6684|-94.6877|43.6988
8182|224|14.3816|2|MN|27015,27033,27165|FSD,MPX|0|0|0|0|0|0|-94.8903|44.0817|-94.6922|44.2338
8186|1216|0.0751|0|MN|27081|FSD|0|0|0|0|0|0|-96.0696|44.3234|-96.0685|44.3241
8186|112|3.9903|1|MN|27073|MPX|0|0|0|0|0|0|-95.9036|44.942|-95.8431|44.9807
8190|1632|0.6365|0|WI|55109|MPX|0|0|0|0|0|0|-92.4081|45.1444|-92.3967|45.1489
8194|640|1.1829|2|MN|27013,27103|MPX|0|0|0|0|1|2|-94.3128|44.2964|-94.2945|44.3074
8194|160|1.9539|0|WI|55109|MPX|0|0|0|0|0|0|-92.429|45.2342|-92.4197|45.2618
8194|64|0.5244|2|MN|27043|MPX|0|0|0|0|0|0|-93.6434|43.7196|-93.6395|43.7266
8194|16|0.5959|1|IA|19063|DMX|0|0|0|0|0|0|-94.578|43.343|-94.5718|43.3504
8196|144|0.0994|2|WI|55093|MPX|0|0|0|0|0|0|-92.2583|44.6948|-92.2566|44.6956
8196|640|4.1086|0|MN|27131|MPX|0|0|0|0|1|1|-93.4145|44.3143|-93.3492|44.3511
8200|400|2.6264|2|MN|27171|MPX|0|0|0|0|0|0|-94.1846|45.0379|-94.1395|45.0587
8202|112|0.2443|0|MN|27147|MPX|0|0|1|125|0|0|-93.2961|44.1843|-93.2929|44.187
8203|32|1.006|0|MN|27121|MPX|0|0|0|0|0|0|-95.6633|45.4665|-95.6462|45.4749
8203|80|0.695|1|MN|27039|ARX|0|0|0|0|0|0|-92.8079|44.008|-92.7957|44.013
8203|160|0.917|0|MN|27097|MPX|0|0|0|0|0|0|-94.5593|46.003|-94.5404|46.005
8205|832|2.7564|1|MN|27141|MPX|0|0|0|0|0|0|-93.1058|45.4247|-93.0622|45.4503
8205|384|0.0467|0|MN|27157|ARX|0|0|0|0|0|0|-92.3856|44.2808|-92.3853|44.2815
8205|240|1.8953|1|MN|27043|MPX|0|0|0|0|0|0|-94.0542|43.7191|-94.0181|43.7274
8206|624|0.4883|1|MN|27171|MPX|0|0|0|0|3|15|-93.8244|45.3644|-93.8144|45.3649
8206|1856|1.6318|0|MN|27139|MPX|0|0|0|0|3|5|-93.4524|44.6725|-93.4253|44.6861
8208|64|0.5777|0|MN|27165|MPX|0|0|0|0|0|0|-94.4417|44.127|-94.4334|44.1329
8208|2000|1.2355|1|MN|27059|MPX|0|0|0|0|1|3|-93.2164|45.579|-93.2018|45.5937
8208|2208|10.0225|1|MN|27141|MPX|0|0|0|0|2|4|-93.9362|45.4635|-93.748|45.5237
8208|64|1.0334|0|MN|27101|FSD|0|0|0|0|0|0|-95.8457|43.949|-95.8312|43.9597
8208|608|2.1235|0|MN|27009|MPX|0|0|0|0|0|0|-93.9148|45.7387|-93.893|45.7655
8210|304|1.5905|1|MN|27043|MPX|0|0|0|0|0|0|-93.836|43.8064|-93.806|43.8141
8211|48|1.8362|0|MN|27067|MPX|0|0|0|0|0|0|-94.7465|45.0078|-94.7185|45.0256
8211|4864|11.1363|2|MN|27141|MPX|1|54|1|75|3|6|-93.6886|45.5427|-93.4601|45.5615
8213|32|0.2943|0|MN|27033|FSD|0|0|0|0|0|0|-95.3153|43.9589|-95.311|43.9618
8218|1040|0.2765|1|MN|27025|MPX|0|0|0|0|2|4|-92.7956|45.3936|-92.7931|45.3972
8221|80|1.6215|0|MN|27173|MPX|0|0|0|0|0|0|-95.8584|44.8045|-95.8307|44.8174
8221|704|4.0441|0|MN|27145|MPX|0|0|0|0|0|0|-93.6059|44.5077|-93.5259|44.5208
8222|48|0.4122|0|MN|27043|MPX|0|0|0|0|0|0|-94.0291|43.5983|-94.0241|43.6031
8222|2784|1.1076|0|MN|27053|MPX|0|0|0|0|0|0|-93.6259|45.116|-93.6059|45.1237
8222|27088|0.1251|0|MN|27123|MPX|0|0|3|275|1|2|-93.1171|45.0394|-93.1151|45.0405
8222|56352|3.1148|2|MN|27053|MPX|2|610|0|0|4|9|-93.3613|44.9545|-93.3094|44.9806
8222|4144|0.4747|0|MN|27141|MPX|0|0|0|0|1|2|-93.5532|45.3555|-93.548|45.3613
8222|1072|2.3992|3|MN|27139|MPX|0|0|0|0|1|1|-93.6566|45.0674|-93.6308|45.097
8232|10960|0.3173|0|MN|27037|MPX|0|0|0|0|1|6|-93.1722|44.8641|-93.1686|44.868
8236|752|0.8817|1|MN|27141|MPX|0|0|1|25|0|0|-92.1862|44.9063|-92.1689|44.9098
8236|624|1.1934|1|MN|27097|MPX|0|0|0|0|0|0|-94.2565|45.8854|-94.2321|45.8884
8236|288|0.0024|0|MN|27037|MPX|0|0|0|0|1|5|-93.1755|44.5285|-93.1754|44.5285
8238|160|0.5338|0|MN|27103|MPX|0|0|0|0|0|0|-94.506|44.6248|-94.4968|44.6289
8238|128|0.5034|1|MN|27079|MPX|0|0|0|0|0|0|-93.827|44.4072|-93.8214|44.4132
8239|288|2.5742|2|MN|27093|MPX|0|0|0|0|0|0|-94.2831|45.2914|-94.244|45.3165
8239|64|1.3569|0|MN|27105|FSD|0|0|0|0|0|0|-92.4918|44.5971|-92.4648|44.6011
8239|32|1.2243|1|MN|27165|MPX|0|0|0|0|0|0|-94.8514|43.4375|-94.8278|43.4418
8239|1056|1.0279|1|MN|27067,27145|MPX|1|513|0|0|2|2|-94.6878|44.9303|-94.6704|44.9386
8240|128|1.8321|0|IA,MN|19189,27043|MPX|0|0|0|0|0|0|-93.7283|43.554|-93.7074|43.5758
8242|240|3.8891|1|MN|27043|MPX|0|0|0|0|0|0|-93.7764|43.6467|-93.719|43.6847
8245|256|0.3948|2|MN|27079|MPX|0|0|0|0|0|0|-93.5361|43.4471|-93.5286|43.449
8246|112|3.521|1|MN|27129|MPX|0|0|0|0|0|0|-94.9308|44.631|-94.862|44.645
8246|288|0.281|0|MN|27025|DLH|0|0|0|0|0|0|-92.8647|45.6293|-92.8644|45.6333
8246|2624|0.6558|1|MN|27079|MPX|0|0|0|0|0|0|-93.6618|44.4208|-93.6499|44.425
8246|224|4.0183|1|MN|27013|MPX|0|0|0|0|0|0|-93.7607|44.0413|-93.7261|44.0939
8246|144|2.2087|2|MN|27013|MPX|0|0|0|0|0|0|-93.8188|43.9124|-93.7958|43.9398
8246|64|0.0197|1|MN|27043|MPX|0|0|0|0|1|2|-94.0512|43.7639|-94.051|43.7642
8246|48|0.9601|1|MN|27127|MPX|0|0|0|0|0|0|-95.4519|44.5157|-95.4375|44.525
8247|96|0.2395|0|IA|19081,19189|DMX|0|0|0|0|0|0|-93.903|43.304|-93.8999|43.3067
8248|2944|4.3078|1|MN|27091|MPX|0|0|0|0|0|0|-94.38|43.7304|-94.3097|43.7665
8252|608|1.156|1|MN|27013|MPX|0|0|0|0|0|0|-94.0932|43.949|-94.073|43.9573
8252|112|1.6021|0|MN|27095|MPX|0|0|0|0|0|0|-94.8239|43.6601|-94.7984|43.6742
8253|272|7.3965|1|MN|27013,27165|MPX|0|0|0|0|0|0|-95.4909|43.9064|-95.3484|43.9369
8253|48|1.0591|0|MN|27121|MPX|0|0|0|0|0|0|-95.3256|45.5939|-95.3065|45.6015
8253|304|1.3994|0|MN|27079|MPX|0|0|0|0|1|0|-93.6147|44.4615|-93.5901|44.4717
8254|96|1.8672|1|MN|27093|MPX|0|0|0|0|0|0|-94.6015|45.1157|-94.5842|45.1399
8260|128|1.8315|0|MN|27129|MPX|0|0|0|0|0|0|-95.0192|44.8813|-94.9922|44.8996
8260|64|4.9033|1|MN|27129|MPX|0|0|0|0|0|0|-94.8075|44.8612|-94.7495|44.9191
8260|4704|2.7692|1|MN|27165|MPX|0|0|0|0|0|0|-94.5749|44.0162|-94.5338|44.0433
8266|256|1.1691|0|MN|27145|MPX|0|0|0|0|0|0|-94.6806|45.5822|-94.6589|45.5897
8266|2928|6.1995|1|MN|27145|MPX|0|0|1|25|1|0|-94.5938|45.6478|-94.487|45.6976
8266|192|3.4255|1|MN|27151|MPX|0|0|0|0|0|0|-95.6768|45.3999|-95.6353|45.44
8266|288|1.365|0|MN|27049|MPX|0|0|0|0|0|0|-92.6257|44.9672|-92.6042|44.9799
8269|6592|1.1724|2|MN|27139|MPX|0|0|0|0|0|0|-94.6655|45.1354|-94.6428|45.1411
8270|352|1.8387|0|MN|27101|FSD|0|0|0|0|1|0|-95.8625|43.9862|-95.8287|43.9971
8272|992|0.0257|0|MN|27171|MPX|0|0|0|0|0|0|-94.1817|45.3663|-94.1814|45.3666
8288|112|2.4799|0|MN|27101|FSD|0|0|0|0|0|0|-95.8062|44.1892|-95.7599|44.2027
8292|112|0.7331|0|MN|27073|MPX|0|0|0|0|0|0|-95.8083|44.9392|-95.7957|44.945
8292|64|9.0172|1|MN|27151|MPX|0|0|0|0|0|0|-95.8906|45.3615|-95.7388|45.4369
8292|96|1.2861|0|MN|27093|MPX|0|0|0|0|0|0|-94.4342|45.0377|-94.4151|45.0506
8292|112|0.0786|0|MN|27161|MPX|0|0|0|0|0|0|-93.0319|44.4209|-93.031|44.4219
8293|159632|1.1717|1|MN|27053|MPX|0|0|3|175|5|13|-93.2357|45.0167|-93.2179|45.0281
8293|336|0.4988|1|MN|27131|MPX|0|0|0|0|0|0|-93.2649|44.4541|-93.259|44.46
8293|320|0.1563|1|MN|27173|MPX|0|0|0|0|0|0|-95.3186|44.6707|-95.317|44.6726
8293|80|0.9415|1|MN|27023|MPX|0|0|0|0|0|0|-95.6021|44.9951|-95.5847|45.001
8294|288|1.6683|2|MN|27047|MPX|0|0|0|0|0|0|-93.1718|43.8222|-93.1474|43.8387
8294|1376|2.9584|0|MN|27129|MPX|0|0|0|0|0|0|-95.1425|44.8434|-95.1016|44.8749
8295|64|0.1725|0|MN|27091|MPX|0|0|0|0|3|8|-94.7236|43.6877|-94.7202|43.6881
8299|144|3.571|1|MN|27043|MPX|0|0|0|0|0|0|-93.9376|43.8807|-93.8727|43.9027
8299|9520|0.5939|1|MN|27003|MPX|0|0|0|0|2|4|-93.3319|45.2967|-93.3205|45.2997
8300|240|1.7468|2|MN|27147|MPX|0|0|1|125|1|3|-93.3219|44.1949|-93.2972|44.213
8300|832|4.0392|1|IA|19109|DMX|0|0|0|0|0|0|-94.1623|43.3132|-94.1008|43.3509
8300|192|0.0395|1|MN|27009|MPX|0|0|0|0|0|0|-93.808|45.6513|-93.8074|45.6516
8302|3648|0.4723|0|MN|27003|MPX|0|0|0|0|0|0|-93.1692|45.3302|-93.1604|45.3332
