population,hospitals,mobilehomes,psubstations
176,0,0,0
2848,0,0,1
2560,0,75,0
80,0,0,0
192,0,50,0
112,0,0,2
592,0,0,0
0,0,0,0
6496,0,225,7
0,0,0,0
48,0,0,1
0,0,0,0
16,0,0,0
192,0,0,0
0,0,0,0
80,0,0,1
2720,0,25,4
4752,0,0,3
0,0,0,0
32,0,0,0
2192,0,0,0
9552,0,0,3
48,0,0,1
2672,0,0,0
640,0,50,2
32,0,0,0
0,0,0,0
16,0,0,0
16,0,0,0
32,0,0,0
48,0,0,0
61200,0,100,5
160,0,0,1
48,0,0,0
112,0,0,0
0,0,0,0
864,0,0,4
928,0,0,0
4480,0,25,0
896,0,0,1
48,0,0,2
64,0,0,0
16,0,0,0
736,0,0,0
784,0,0,0
352,0,0,2
112,0,0,0
80,0,0,0
128,0,0,0
272,0,0,0
1120,0,0,0
48,0,0,0
208,0,0,0
96,0,0,0
784,0,0,1
2400,0,75,1
16,0,0,0
160,0,0,0
38928,1,0,3
16,0,0,0
16,0,0,0
656,0,0,1
64,1,0,2
1840,0,0,2
16,0,0,0
32,0,0,0
1584,0,0,0
16,0,0,0
1072,0,0,2
1264,0,0,0
1040,0,0,0
112,0,0,0
112,0,0,0
192,0,0,4
736,0,0,0
288,0,25,1
96,0,0,3
944,0,0,8
688,0,25,1
96,0,0,0
96,0,0,2
48,0,0,0
160,0,0,0
176,0,0,0
128,0,0,0
368,0,0,0
0,0,0,0
1680,1,25,1
608,0,0,0
32,1,0,1
0,0,0,0
80,0,0,1
1616,1,0,2
0,0,0,0
144,0,50,0
48,0,0,0
32,0,0,0
416,0,0,0
752,0,0,2
1088,0,0,1
40592,0,50,1
32,0,0,0
1072,0,0,0
240,0,0,0
80,0,0,0
48,0,0,1
0,0,0,0
48,0,0,0
1376,1,0,1
32,0,0,0
112,0,0,0
2304,0,0,0
128,0,0,0
1776,0,25,0
64,0,0,0
16,0,0,0
32,0,25,1
0,0,0,0
64,0,0,1
3792,0,125,2
32,0,0,0
224,1,0,2
48,0,0,0
32,0,0,0
208,0,0,1
464,0,0,1
32,0,0,3
0,0,0,1
48,1,0,2
7280,0,0,0
0,0,0,0
288,0,0,1
448,0,0,1
464,1,0,1
176,0,0,0
0,0,0,0
0,0,0,0
48,0,0,0
64,0,0,1
3184,1,250,5
16,0,0,0
32,0,0,0
480,1,0,5
96,0,0,0
4320,0,75,1
0,0,0,0
0,0,0,0
960,1,0,1
96,0,0,0
128,0,0,0
32,0,0,1
160,1,50,0
1968,0,25,2
368,0,0,1
160,0,0,0
352,0,0,0
320,0,0,0
96,0,0,0
1920,0,0,0
0,0,0,0
32,0,0,0
64,0,0,0
3296,0,0,2
16,0,0,0
16,0,0,0
64,0,0,0
256,0,0,0
16,0,0,0
80,0,0,2
96,0,0,0
0,0,0,0
0,0,0,0
16,0,0,0
832,0,0,0
48,0,0,0
16,0,0,1
35968,1,225,9
64,0,0,0
112,0,0,0
2064,0,0,1
96,0,0,0
16,0,0,0
560,0,0,1
64,0,25,0
32,0,0,0
8496,0,375,1
16,0,0,0
192,0,0,2
96,0,0,0
832,0,0,0
80,0,0,0
0,0,0,1
16,0,0,0
32,0,0,0
0,0,0,0
128,0,0,0
0,0,0,0
1200,0,0,1
240,0,0,1
38128,1,175,6
240,0,0,1
2832,0,0,0
160,0,0,1
16,0,0,0
64,0,0,0
4016,0,0,0
6352,0,0,1
1808,0,75,1
32,0,0,0
2032,1,0,0
32,0,0,0
16,0,0,0
560,0,0,0
16,0,0,0
32,0,0,0
96,1,0,2
752,0,0,0
1248,0,0,0
368,0,0,0
32,0,0,0
96,0,0,0
48,0,0,0
416,0,0,0
48,0,0,0
0,0,0,0
0,0,0,0
64,0,0,1
48,0,0,0
16,0,0,1
16,0,0,3
32,0,0,0
576,0,0,0
64,0,0,2
0,0,0,0
384,0,0,0
400,0,0,0
16,0,0,1
96,0,0,0
208,0,0,0
2336,0,0,1
16,0,0,0
96,0,0,0
800,0,50,1
32,0,0,0
16,0,0,0
16,0,0,0
400,0,0,1
592,0,25,0
16,0,0,0
16,0,0,0
16,0,0,2
144,0,0,4
160,0,0,0
0,0,0,0
80,0,0,1
0,0,0,0
1392,1,0,2
272,0,25,1
32,0,0,0
0,0,0,0
176,0,0,0
272,0,0,3
64,0,0,2
0,0,0,0
80,0,0,0
0,0,0,0
128,0,0,1
64,0,0,0
64,0,0,1
80,0,0,0
48,0,0,0
0,0,0,0
176,0,0,0
80,0,0,1
160,0,0,0
256,0,0,0
3248,0,0,0
1408,0,0,0
400,0,0,0
32,0,0,0
2144,0,0,1
80,0,0,1
816,0,50,2
16,0,0,0
192,0,0,0
96,0,0,0
16,0,0,0
32,0,0,0
96,0,0,0
16,0,0,0
96,0,0,2
32,0,0,0
96,0,0,0
448,0,0,1
224,0,0,2
48,0,0,0
48,1,0,5
96,0,0,0
80,0,0,0
2000,0,0,2
112,0,0,1
80,0,0,0
96,0,0,1
192,0,25,4
0,0,0,0
32,0,0,0
0,0,0,0
80,0,0,3
16,0,0,0
224,0,125,0
576,0,0,0
80,1,0,1
48,0,0,0
64,0,0,1
1280,0,0,2
48,0,0,0
160,1,25,1
64,0,0,0
32,0,0,0
3712,0,0,2
208,1,0,2
1824,0,0,0
64,1,0,1
80,0,0,0
3584,0,0,0
144,0,0,1
64,0,0,1
4944,0,0,2
1088,0,25,0
16,0,0,0
32,0,0,0
160,0,0,0
64,0,0,1
128,0,0,1
2032,1,25,1
0,0,0,0
1920,0,0,1
64,0,0,2
16,0,0,0
16,0,0,0
192,0,0,0
0,0,0,0
720,0,0,1
0,0,0,0
288,0,0,1
32,0,0,1
416,0,0,1
0,0,0,0
16,0,0,0
0,0,0,0
48,0,0,0
528,0,0,1
112,0,0,0
0,0,0,0
16,0,0,2
0,0,0,0
320,0,0,3
2576,0,25,2
448,0,0,2
1872,0,0,0
16,0,0,0
0,0,0,0
16,0,0,0
240,0,0,5
4432,0,0,0
0,0,0,0
80,1,25,0
0,0,0,0
64,0,0,0
208,0,0,0
64,0,0,0
64,0,0,3
4208,0,0,5
32,0,0,0
784,0,0,4
0,0,0,0
96,0,0,1
432,0,0,0
160,0,0,1
64,0,0,0
304,0,0,0
0,0,0,0
0,0,0,0
5776,0,75,2
2848,0,0,0
0,0,0,0
32,0,0,0
16,0,0,1
0,0,0,0
16,0,0,0
0,0,0,0
64,0,0,1
432,0,0,0
32,0,0,0
0,0,0,0
176,0,0,0
224,0,0,1
16,0,0,0
0,0,0,0
32,0,0,0
1264,0,0,0
528,0,0,0
464,0,0,0
128,0,0,0
2576,0,25,3
112,1,0,2
2256,0,25,2
1040,0,0,0
48,0,0,0
32,0,0,0
0,0,0,0
768,0,0,6
0,0,0,0
16,0,0,0
384,0,0,0
144,0,0,0
864,0,0,0
192,0,0,0
56240,0,50,6
864,0,0,1
80,1,0,5
1056,0,0,2
6176,0,225,4
1024,0,0,0
736,0,0,0
160,0,0,0
32,0,0,2
128,0,0,0
288,0,125,1
112,0,0,0
0,0,0,0
0,0,0,0
480,0,0,0
688,0,0,0
336,0,0,1
192,0,0,1
2864,0,0,0
784,0,0,0
80,0,0,2
1680,0,0,2
400,0,0,2
48,0,0,2
144,0,0,1
112,0,0,0
1936,0,0,3
304,0,0,0
128,0,0,0
1296,0,0,4
0,0,0,0
16,0,0,0
624,0,25,1
2000,0,0,0
48,0,0,0
64,0,0,0
16,0,0,0
2816,0,200,2
1776,0,0,1
16,0,0,0
416,0,0,0
32,0,0,0
160,0,0,1
176,0,0,0
128,0,0,0
3248,0,0,1
32,1,0,0
0,0,0,0
432,0,0,0
80,0,0,0
0,0,0,0
5760,0,0,0
560,1,0,1
0,0,0,0
528,0,0,0
80,0,0,2
512,0,0,0
4432,0,0,0
640,0,0,2
480,0,0,0
128,0,0,0
16,0,0,0
6720,0,0,1
16,0,0,0
32,0,0,1
2432,0,75,0
16,0,0,0
16,0,0,0
3696,0,0,0
3808,2,225,3
320,0,0,1
16,0,0,0
304,0,0,1
32,1,0,2
560,0,0,3
32,0,0,1
144,0,0,3
48,0,0,1
48,0,0,0
48,0,0,0
944,0,0,0
32,0,0,0
2960,0,0,0
176,0,0,0
0,0,0,0
48,0,0,0
0,0,0,0
1872,0,0,2
48,0,0,0
1392,0,0,0
64,0,0,0
64,0,0,0
384,0,0,1
816,0,0,1
2384,0,0,3
2080,0,0,1
80,0,0,1
1328,0,25,6
1040,0,0,2
1888,0,0,0
0,0,0,0
128,0,0,0
192,0,0,0
48,0,0,0
16,0,0,0
32,0,0,0
464,0,0,1
64,0,0,0
48,0,0,1
128,0,0,0
384,1,0,3
0,0,0,0
1712,0,0,3
1488,1,0,1
272,0,0,0
80,0,0,1
96,0,0,0
48,0,0,0
128,0,0,1
96,0,0,1
240,0,0,0
0,0,0,0
0,0,0,0
11408,0,475,4
48,0,0,0
336,1,0,2
3680,0,0,0
16,0,0,0
416,0,0,0
2544,0,0,0
4448,0,0,2
48,0,0,0
832,0,0,0
16,0,0,0
416,0,0,0
176,0,0,3
1664,0,100,2
80,0,0,0
208,0,0,0
32,0,0,0
0,0,0,1
16,0,0,0
208,0,0,3
